COG_DAT,MAGAZZINO,UPV_COD,CO1_NEC,CO1_PEK,Year,Quarter,Month,Week,Weekday,Dayofmonth,Dayofyear
2/14/2025,BAZA,160,4,0.7,2025,1,2,7,4,14,45
2/14/2025,BAZA,363,4,0.7,2025,1,2,7,4,14,45
2/14/2025,BAZA,392,1,0.7,2025,1,2,7,4,14,45
2/14/2025,BAZA,485,0,0.7,2025,1,2,7,4,14,45
2/14/2025,BAZA,519,2,0.7,2025,1,2,7,4,14,45
2/14/2025,BAZA,715,7,1.5,2025,1,2,7,4,14,45
2/14/2025,BAZA,721,11,1.4,2025,1,2,7,4,14,45
2/14/2025,BAZA,915,11,1.4,2025,1,2,7,4,14,45
2/14/2025,BAZA,921,0,0.7,2025,1,2,7,4,14,45
2/14/2025,BAZA,1074,2,3.2,2025,1,2,7,4,14,45
2/14/2025,BAZA,1078,4,1.6,2025,1,2,7,4,14,45
2/14/2025,BAZA,1082,17,1.6,2025,1,2,7,4,14,45
2/14/2025,BAZA,1090,0,0.7,2025,1,2,7,4,14,45
2/14/2025,BZ SF,522,0,1.6,2025,1,2,7,4,14,45
2/14/2025,BZ SF,523,0,0.8,2025,1,2,7,4,14,45
2/14/2025,BZ SF,580,87,2.8,2025,1,2,7,4,14,45
2/14/2025,BZ SF,635,9,1.5,2025,1,2,7,4,14,45
2/14/2025,BZ SF,663,5,1.2,2025,1,2,7,4,14,45
2/14/2025,BZ SF,668,20,2.4,2025,1,2,7,4,14,45
2/14/2025,BZ SF,770,30,1.4,2025,1,2,7,4,14,45
2/14/2025,BZ SF,795,3,1.5,2025,1,2,7,4,14,45
2/14/2025,BZ SF,819,3,1.5,2025,1,2,7,4,14,45
2/14/2025,BZ SF,826,3,1.5,2025,1,2,7,4,14,45
2/14/2025,BZ SF,888,6,1.6,2025,1,2,7,4,14,45
2/14/2025,BZ SF,889,6,1.6,2025,1,2,7,4,14,45
2/14/2025,BZ SF,993,1,0.8,2025,1,2,7,4,14,45
2/14/2025,BZ SF,994,1,1.6,2025,1,2,7,4,14,45
2/14/2025,BZ SF,1067,2,1.7,2025,1,2,7,4,14,45
2/14/2025,BZ SF,1069,3,1.6,2025,1,2,7,4,14,45
2/15/2025,BZ SF,559,5,0.8,2025,1,2,7,5,15,46
2/15/2025,BZ SF,1015,6,1.2,2025,1,2,7,5,15,46
2/15/2025,BZ SF,1018,4,1.2,2025,1,2,7,5,15,46
2/15/2025,BZ SF,1023,1,2.3,2025,1,2,7,5,15,46
2/17/2025,BAZA,84,0,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,133,4,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,152,6,1.4,2025,1,2,8,0,17,48
2/17/2025,BAZA,154,1,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,159,2,1.4,2025,1,2,8,0,17,48
2/17/2025,BAZA,160,1,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,188,1,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,362,0,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,363,0,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,369,2,1.4,2025,1,2,8,0,17,48
2/17/2025,BAZA,417,0,1.4,2025,1,2,8,0,17,48
2/17/2025,BAZA,423,9,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,485,2,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,519,2,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,535,12,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,563,4,0.8,2025,1,2,8,0,17,48
2/17/2025,BAZA,564,4,0.8,2025,1,2,8,0,17,48
2/17/2025,BAZA,900,2,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,904,12,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,921,4,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,923,1,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,1024,4,0.7,2025,1,2,8,0,17,48
2/17/2025,BAZA,1034,5,1.2,2025,1,2,8,0,17,48
2/17/2025,BZ SF,402,13,1.3,2025,1,2,8,0,17,48
2/17/2025,BZ SF,444,2,0.8,2025,1,2,8,0,17,48
2/17/2025,BZ SF,635,4,1.5,2025,1,2,8,0,17,48
2/17/2025,BZ SF,808,1,1.6,2025,1,2,8,0,17,48
2/17/2025,BZ SF,811,0,1.5,2025,1,2,8,0,17,48
2/17/2025,BZ SF,881,11,1.9,2025,1,2,8,0,17,48
2/17/2025,BZ SF,1026,9,1.6,2025,1,2,8,0,17,48
2/17/2025,BZ SF,1042,3,1.6,2025,1,2,8,0,17,48
2/18/2025,BAZA,16,2,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,46,3,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,63,5,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,103,0,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,130,10,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,144,1,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,145,6,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,351,0,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,438,5,0.8,2025,1,2,8,1,18,49
2/18/2025,BAZA,592,2,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,593,2,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,721,7,1.4,2025,1,2,8,1,18,49
2/18/2025,BAZA,787,4,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,822,2,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,897,11,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,898,11,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,915,16,1.4,2025,1,2,8,1,18,49
2/18/2025,BAZA,927,3,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,937,34,1.4,2025,1,2,8,1,18,49
2/18/2025,BAZA,999,2,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,1003,6,0.7,2025,1,2,8,1,18,49
2/18/2025,BAZA,1085,0,1.8,2025,1,2,8,1,18,49
2/18/2025,BAZA,1086,0,1.8,2025,1,2,8,1,18,49
2/18/2025,BZ SF,415,4,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,480,12,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,491,2,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,750,3,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,762,5,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,792,4,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,795,0,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,819,0,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,857,1,1.5,2025,1,2,8,1,18,49
2/18/2025,BZ SF,859,0,1.6,2025,1,2,8,1,18,49
2/18/2025,BZ SF,879,14,1.9,2025,1,2,8,1,18,49
2/18/2025,BZ SF,954,8,1.4,2025,1,2,8,1,18,49
2/18/2025,BZ SF,1010,10,1.2,2025,1,2,8,1,18,49
2/19/2025,BAZA,31,5,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,91,2,0.6,2025,1,2,8,2,19,50
2/19/2025,BAZA,154,0,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,159,1,1.4,2025,1,2,8,2,19,50
2/19/2025,BAZA,160,0,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,366,5,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,369,0,1.4,2025,1,2,8,2,19,50
2/19/2025,BAZA,485,2,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,604,1,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,767,5,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,784,12,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,921,1,0.7,2025,1,2,8,2,19,50
2/19/2025,BAZA,944,0,1.6,2025,1,2,8,2,19,50
2/19/2025,BAZA,1028,8,2.4,2025,1,2,8,2,19,50
2/19/2025,BAZA,1063,0,0.9,2025,1,2,8,2,19,50
2/19/2025,BAZA,1074,0,3.2,2025,1,2,8,2,19,50
2/19/2025,BZ SF,635,7,1.5,2025,1,2,8,2,19,50
2/19/2025,BZ SF,813,3,0.8,2025,1,2,8,2,19,50
2/19/2025,BZ SF,852,13,1.2,2025,1,2,8,2,19,50
2/19/2025,BZ SF,1020,12,2,2025,1,2,8,2,19,50
2/19/2025,BZ SF,1022,8,2,2025,1,2,8,2,19,50
2/19/2025,BZ SF,1040,8,2.6,2025,1,2,8,2,19,50
2/19/2025,BZ SF,1053,7,1.7,2025,1,2,8,2,19,50
2/20/2025,BAZA,528,1,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,563,3,0.8,2025,1,2,8,3,20,51
2/20/2025,BAZA,564,3,0.8,2025,1,2,8,3,20,51
2/20/2025,BAZA,843,0,1.4,2025,1,2,8,3,20,51
2/20/2025,BAZA,844,0,1.4,2025,1,2,8,3,20,51
2/20/2025,BAZA,875,2,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,876,2,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,904,18,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,910,7,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,927,3,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,935,8,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,937,15,1.4,2025,1,2,8,3,20,51
2/20/2025,BAZA,940,7,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,999,1,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,1003,2,0.7,2025,1,2,8,3,20,51
2/20/2025,BAZA,53450017,1,0.7,2025,1,2,8,3,20,51
2/20/2025,BZ SF,497,27,1.5,2025,1,2,8,3,20,51
2/20/2025,BZ SF,530,0,1.6,2025,1,2,8,3,20,51
2/20/2025,BZ SF,590,24,0.8,2025,1,2,8,3,20,51
2/20/2025,BZ SF,601,9,1.5,2025,1,2,8,3,20,51
2/20/2025,BZ SF,630,3,0.8,2025,1,2,8,3,20,51
2/20/2025,BZ SF,679,0,1.9,2025,1,2,8,3,20,51
2/20/2025,BZ SF,682,0,1.9,2025,1,2,8,3,20,51
2/20/2025,BZ SF,698,2,2,2025,1,2,8,3,20,51
2/20/2025,BZ SF,699,2,0.7,2025,1,2,8,3,20,51
2/20/2025,BZ SF,756,15,1.6,2025,1,2,8,3,20,51
2/20/2025,BZ SF,952,4,1.6,2025,1,2,8,3,20,51
2/20/2025,BZ SF,1053,2,1.7,2025,1,2,8,3,20,51
2/20/2025,BZ SF,1069,8,1.6,2025,1,2,8,3,20,51
2/21/2025,BAZA,99,1,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,130,3,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,144,12,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,145,12,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,160,1,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,188,0,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,369,1,1.4,2025,1,2,8,4,21,52
2/21/2025,BAZA,519,13,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,721,15,1.4,2025,1,2,8,4,21,52
2/21/2025,BAZA,915,11,1.4,2025,1,2,8,4,21,52
2/21/2025,BAZA,921,1,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,949,17,0.7,2025,1,2,8,4,21,52
2/21/2025,BAZA,1074,5,3.2,2025,1,2,8,4,21,52
2/21/2025,BAZA,1078,0,1.6,2025,1,2,8,4,21,52
2/21/2025,BAZA,1082,3,1.6,2025,1,2,8,4,21,52
2/21/2025,BAZA,1085,0,1.8,2025,1,2,8,4,21,52
2/21/2025,BAZA,1086,0,1.8,2025,1,2,8,4,21,52
2/21/2025,BZ SF,522,1,1.6,2025,1,2,8,4,21,52
2/21/2025,BZ SF,523,1,0.8,2025,1,2,8,4,21,52
2/21/2025,BZ SF,587,14,1.2,2025,1,2,8,4,21,52
2/21/2025,BZ SF,635,4,1.5,2025,1,2,8,4,21,52
2/21/2025,BZ SF,663,4,1.2,2025,1,2,8,4,21,52
2/21/2025,BZ SF,668,23,2.4,2025,1,2,8,4,21,52
2/21/2025,BZ SF,750,4,1.5,2025,1,2,8,4,21,52
2/21/2025,BZ SF,795,1,1.5,2025,1,2,8,4,21,52
2/21/2025,BZ SF,819,1,1.5,2025,1,2,8,4,21,52
2/21/2025,BZ SF,826,6,1.5,2025,1,2,8,4,21,52
2/21/2025,BZ SF,850,31,1.2,2025,1,2,8,4,21,52
2/21/2025,BZ SF,888,4,1.6,2025,1,2,8,4,21,52
2/21/2025,BZ SF,889,4,1.6,2025,1,2,8,4,21,52
2/21/2025,BZ SF,993,0,0.8,2025,1,2,8,4,21,52
2/21/2025,BZ SF,994,0,1.6,2025,1,2,8,4,21,52
2/21/2025,BZ SF,1026,10,1.6,2025,1,2,8,4,21,52
2/21/2025,BZ SF,1040,3,2.6,2025,1,2,8,4,21,52
2/21/2025,BZ SF,1042,7,1.6,2025,1,2,8,4,21,52
2/21/2025,BZ SF,1067,1,1.7,2025,1,2,8,4,21,52
2/22/2025,BZ SF,559,1,0.8,2025,1,2,8,5,22,53
2/22/2025,BZ SF,1010,6,1.2,2025,1,2,8,5,22,53
2/22/2025,BZ SF,1015,3,1.2,2025,1,2,8,5,22,53
2/24/2025,BAZA,63,2,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,84,0,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,152,12,1.4,2025,1,2,9,0,24,55
2/24/2025,BAZA,154,0,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,159,3,1.4,2025,1,2,9,0,24,55
2/24/2025,BAZA,188,0,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,362,0,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,363,2,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,369,1,1.4,2025,1,2,9,0,24,55
2/24/2025,BAZA,417,0,1.4,2025,1,2,9,0,24,55
2/24/2025,BAZA,423,3,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,535,2,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,543,27,2.8,2025,1,2,9,0,24,55
2/24/2025,BAZA,563,0,0.8,2025,1,2,9,0,24,55
2/24/2025,BAZA,564,0,0.8,2025,1,2,9,0,24,55
2/24/2025,BAZA,592,0,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,593,0,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,904,6,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,921,3,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,923,10,0.7,2025,1,2,9,0,24,55
2/24/2025,BAZA,1034,2,1.2,2025,1,2,9,0,24,55
2/24/2025,BZ SF,635,2,1.5,2025,1,2,9,0,24,55
2/24/2025,BZ SF,808,1,1.6,2025,1,2,9,0,24,55
2/24/2025,BZ SF,811,2,1.5,2025,1,2,9,0,24,55
2/24/2025,BZ SF,881,13,1.9,2025,1,2,9,0,24,55
2/24/2025,BZ SF,1053,7,1.7,2025,1,2,9,0,24,55
2/25/2025,BAZA,16,4,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,46,1,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,103,1,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,130,1,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,144,4,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,145,6,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,160,2,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,351,1,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,363,0,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,369,2,1.4,2025,1,2,9,1,25,56
2/25/2025,BAZA,392,3,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,438,4,0.8,2025,1,2,9,1,25,56
2/25/2025,BAZA,543,2,2.8,2025,1,2,9,1,25,56
2/25/2025,BAZA,548,8,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,721,7,1.4,2025,1,2,9,1,25,56
2/25/2025,BAZA,787,3,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,822,0,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,904,3,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,915,13,1.4,2025,1,2,9,1,25,56
2/25/2025,BAZA,927,6,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,937,19,1.4,2025,1,2,9,1,25,56
2/25/2025,BAZA,940,2,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,984,4,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,999,1,0.7,2025,1,2,9,1,25,56
2/25/2025,BAZA,1003,4,0.7,2025,1,2,9,1,25,56
2/25/2025,BZ SF,415,2,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,491,0,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,514,0,0.8,2025,1,2,9,1,25,56
2/25/2025,BZ SF,580,30,2.8,2025,1,2,9,1,25,56
2/25/2025,BZ SF,635,3,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,750,2,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,762,4,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,770,12,1.4,2025,1,2,9,1,25,56
2/25/2025,BZ SF,780,1,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,792,0,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,795,0,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,819,0,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,852,5,1.2,2025,1,2,9,1,25,56
2/25/2025,BZ SF,857,0,1.5,2025,1,2,9,1,25,56
2/25/2025,BZ SF,859,0,1.6,2025,1,2,9,1,25,56
2/25/2025,BZ SF,879,11,1.9,2025,1,2,9,1,25,56
2/25/2025,BZ SF,954,2,1.4,2025,1,2,9,1,25,56
2/25/2025,BZ SF,1013,2,1.05,2025,1,2,9,1,25,56
2/25/2025,BZ SF,1023,6,2.3,2025,1,2,9,1,25,56
2/26/2025,BAZA,31,3,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,91,0,0.6,2025,1,2,9,2,26,57
2/26/2025,BAZA,103,0,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,133,2,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,152,5,1.4,2025,1,2,9,2,26,57
2/26/2025,BAZA,154,0,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,159,1,1.4,2025,1,2,9,2,26,57
2/26/2025,BAZA,160,0,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,351,0,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,363,0,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,366,3,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,369,0,1.4,2025,1,2,9,2,26,57
2/26/2025,BAZA,485,11,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,519,14,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,535,0,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,604,3,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,767,4,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,784,10,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,900,0,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,921,1,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,923,2,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,944,1,1.6,2025,1,2,9,2,26,57
2/26/2025,BAZA,1024,4,0.7,2025,1,2,9,2,26,57
2/26/2025,BAZA,1028,6,2.4,2025,1,2,9,2,26,57
2/26/2025,BAZA,1034,0,1.2,2025,1,2,9,2,26,57
2/26/2025,BAZA,1063,0,0.9,2025,1,2,9,2,26,57
2/26/2025,BAZA,1074,6,3.2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,480,12,1.5,2025,1,2,9,2,26,57
2/26/2025,BZ SF,552,17,1.4,2025,1,2,9,2,26,57
2/26/2025,BZ SF,587,4,1.2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,601,5,1.5,2025,1,2,9,2,26,57
2/26/2025,BZ SF,653,5,1.5,2025,1,2,9,2,26,57
2/26/2025,BZ SF,658,9,1.2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,668,13,2.4,2025,1,2,9,2,26,57
2/26/2025,BZ SF,808,0,1.6,2025,1,2,9,2,26,57
2/26/2025,BZ SF,811,1,1.5,2025,1,2,9,2,26,57
2/26/2025,BZ SF,813,3,0.8,2025,1,2,9,2,26,57
2/26/2025,BZ SF,826,2,1.5,2025,1,2,9,2,26,57
2/26/2025,BZ SF,850,0,1.2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,868,18,1.5,2025,1,2,9,2,26,57
2/26/2025,BZ SF,1015,6,1.2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,1018,2,1.2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,1020,2,2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,1022,8,2,2025,1,2,9,2,26,57
2/26/2025,BZ SF,1040,3,2.6,2025,1,2,9,2,26,57
2/26/2025,BZ SF,1042,0,1.6,2025,1,2,9,2,26,57
2/26/2025,BZ SF,1069,1,1.6,2025,1,2,9,2,26,57
2/27/2025,BAZA,16,2,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,46,1,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,417,1,1.4,2025,1,2,9,3,27,58
2/27/2025,BAZA,423,6,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,528,1,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,563,3,0.8,2025,1,2,9,3,27,58
2/27/2025,BAZA,564,3,0.8,2025,1,2,9,3,27,58
2/27/2025,BAZA,708,1,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,822,1,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,843,0,1.4,2025,1,2,9,3,27,58
2/27/2025,BAZA,844,0,1.4,2025,1,2,9,3,27,58
2/27/2025,BAZA,875,4,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,876,4,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,910,12,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,915,5,1.4,2025,1,2,9,3,27,58
2/27/2025,BAZA,930,4,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,935,2,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,1003,5,0.7,2025,1,2,9,3,27,58
2/27/2025,BAZA,53450017,1,0.7,2025,1,2,9,3,27,58
2/27/2025,BZ SF,402,8,1.3,2025,1,2,9,3,27,58
2/27/2025,BZ SF,497,8,1.5,2025,1,2,9,3,27,58
2/27/2025,BZ SF,530,3,1.6,2025,1,2,9,3,27,58
2/27/2025,BZ SF,630,8,0.8,2025,1,2,9,3,27,58
2/27/2025,BZ SF,679,2,1.9,2025,1,2,9,3,27,58
2/27/2025,BZ SF,682,2,1.9,2025,1,2,9,3,27,58
2/27/2025,BZ SF,756,7,1.6,2025,1,2,9,3,27,58
2/27/2025,BZ SF,857,1,1.5,2025,1,2,9,3,27,58
2/27/2025,BZ SF,859,0,1.6,2025,1,2,9,3,27,58
2/27/2025,BZ SF,952,6,1.6,2025,1,2,9,3,27,58
2/27/2025,BZ SF,1007,3,1.6,2025,1,2,9,3,27,58
2/27/2025,BZ SF,1010,2,1.2,2025,1,2,9,3,27,58
2/27/2025,BZ SF,1013,5,1.05,2025,1,2,9,3,27,58
2/28/2025,BAZA,31,0,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,63,4,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,99,1,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,130,13,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,144,11,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,145,12,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,159,5,1.4,2025,1,2,9,4,28,59
2/28/2025,BAZA,160,5,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,366,0,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,369,1,1.4,2025,1,2,9,4,28,59
2/28/2025,BAZA,535,0,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,548,1,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,715,5,1.5,2025,1,2,9,4,28,59
2/28/2025,BAZA,721,9,1.4,2025,1,2,9,4,28,59
2/28/2025,BAZA,767,0,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,784,3,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,904,12,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,921,1,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,923,5,0.7,2025,1,2,9,4,28,59
2/28/2025,BAZA,1074,1,1.6,2025,1,2,9,4,28,59
2/28/2025,BAZA,1078,1,1.6,2025,1,2,9,4,28,59
2/28/2025,BAZA,1082,2,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,522,0,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,523,0,0.8,2025,1,2,9,4,28,59
2/28/2025,BZ SF,580,19,2.8,2025,1,2,9,4,28,59
2/28/2025,BZ SF,635,7,1.5,2025,1,2,9,4,28,59
2/28/2025,BZ SF,663,8,1.2,2025,1,2,9,4,28,59
2/28/2025,BZ SF,766,12,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,770,1,1.4,2025,1,2,9,4,28,59
2/28/2025,BZ SF,792,0,1.5,2025,1,2,9,4,28,59
2/28/2025,BZ SF,795,2,1.5,2025,1,2,9,4,28,59
2/28/2025,BZ SF,819,2,1.5,2025,1,2,9,4,28,59
2/28/2025,BZ SF,868,4,1.5,2025,1,2,9,4,28,59
2/28/2025,BZ SF,881,13,1.9,2025,1,2,9,4,28,59
2/28/2025,BZ SF,888,2,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,889,2,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,972,2,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,993,1,0.8,2025,1,2,9,4,28,59
2/28/2025,BZ SF,994,1,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,1026,10,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,1040,4,2.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,1042,2,1.6,2025,1,2,9,4,28,59
2/28/2025,BZ SF,1053,1,1.7,2025,1,2,9,4,28,59
2/28/2025,BZ SF,1067,6,1.7,2025,1,2,9,4,28,59
2/28/2025,BZ SF,1069,1,1.6,2025,1,2,9,4,28,59
3/1/2025,BZ SF,559,0,0.8,2025,1,3,9,5,1,60
3/1/2025,BZ SF,1010,5,1.2,2025,1,3,9,5,1,60
3/1/2025,BZ SF,1015,6,1.2,2025,1,3,9,5,1,60
3/1/2025,BZ SF,1018,0,1.2,2025,1,3,9,5,1,60
3/1/2025,BZ SF,1023,1,2.3,2025,1,3,9,5,1,60
3/3/2025,BAZA,133,2,0.7,2025,1,3,10,0,3,62
